[0.823445175122802, 0.7980875071548367, 0.8028305474927435, 0.8011731003136804, 0.815451313830042]
[0.9327863212302572, 0.9399420577899414, 0.9282856411241278, 0.9413202444956477, 0.944425983385046]
[0.8147841461853558, 0.818495937403546, 0.8223740290300505, 0.822462434590581, 0.799859775641025]
[0.8329265355279003, 0.8135551112161853, 0.8399240822602345, 0.8144004865245503, 0.83595111340776]
[0.9421270740331846, 0.9312917251669007, 0.945661577404316, 0.9261024409763906, 0.942365925173306]
[0.9360214602062004, 0.9261625757502693, 0.9265973575048703, 0.9336870238781128, 0.9289656193597701]
[0.9438249896979809, 0.9408073507577669, 0.9399460648584101, 0.9473484181722167, 0.940459124876023]
[0.9414950639210228, 0.9400209764455333, 0.9411929858336943, 0.9353659666896366, 0.945307995387276]
[0.8188155262104843, 0.8260303965480665, 0.82216061827957, 0.8197512790051159, 0.815413414785686]
[0.9274548374146929, 0.9196748293857889, 0.9263528581283791, 0.9263415629463374, 0.934779999999999]
[0.9167130417375638, 0.9341438703140831, 0.9141447513325405, 0.9240885666730684, 0.933760170414504]
[0.9350615553998599, 0.9344482729641147, 0.9383670019508171, 0.9430214134818514, 0.936738137899796]
[0.9465495237066467, 0.9465986394557823, 0.9504038016152064, 0.943379094065505, 0.932103654633896]
[0.9416210549900774, 0.9494437977751911, 0.946361486851423, 0.9409858754915177, 0.946726215488296]
[0.9536832589321431, 0.9455277821111284, 0.9334598325086868, 0.9430049108774128, 0.9395]
[0.9437600041721661, 0.9477847024588621, 0.9428059410138766, 0.9308932838598892, 0.93403177803379]
[0.9557493074570464, 0.9311220815797475, 0.9427167919799498, 0.9361519999999999, 0.945321131767305]
[0.9290294363122752, 0.9380242217996195, 0.9464011270491803, 0.9419701970197021, 0.940975103318622]
[0.8328205128205128, 0.8346893550296804, 0.802422723475355, 0.8280612551296166, 0.823588709677419]
[0.8736579785276564, 0.8544474717044541, 0.8309316541581988, 0.8312087894500991, 0.825212813620071]
[0.9346666344807608, 0.9339939805327868, 0.9318706836152538, 0.9269763403342683, 0.91860279057859]
[0.8258274118174254, 0.8141617015824205, 0.7981601275302262, 0.8110945009724968, 0.821577643579492]
[0.9505310531053106, 0.9403004807692308, 0.9446671146738349, 0.9580864911136802, 0.944604368464943]
[0.9356542116076013, 0.917849033482706, 0.9272540696112975, 0.9395460952014864, 0.925761797249043]
[0.9466763213902802, 0.9306795634920635, 0.9527222980027281, 0.9368104594001698, 0.944431763118164]
[0.9413044956811535, 0.9284572966349101, 0.9360704634170753, 0.938656296011779, 0.916430572228891]
[0.9455453075210966, 0.9439960929368625, 0.9362666399759785, 0.9306089435582037, 0.942020808323329]
[0.9488177144482867, 0.9376802884615385, 0.9411338808197094, 0.9379857674876297, 0.946186062698257]
[0.9376358722850566, 0.9465113667356532, 0.9437269483522951, 0.9371300823468862, 0.935527742110968]
[0.9339285928881306, 0.937850255769331, 0.9371916500946307, 0.9448624862486248, 0.931350544706762]
